employee_id,company,department,age,age_when_joined,years_in_the_company,salary,annual_bonus,prior_years_experience,full_time,part_time,Gender,education_level,ethnicity,diversity_flag,Position
E03811,EduSoft,Customer Support,43,38,5,120311.3398,22872.12819,1,0.569988437,0.125284699,Transgender,Associate Degree,White,No,Senior
E03812,EduSoft,Sales,40,32,7,112441.126,19373.46936,2,0.757488948,0.569487893,Transgender,Master's Degree,Prefer not to say,Yes,Mid Level
E03813,HealthInc,Customer Support,38,33,5,91419.01941,21477.57525,1,0.103298282,0.641190816,Male,Associate Degree,White,No,Executive
E03814,FinServe,Finance,34,28,6,84425.2169,18882.229,2,0.02841722,0.908119311,Female,Bachelor's Degree,White,No,Entry Level
E03815,FinServe,Engineering,49,48,4,102309.2204,21864.58208,1,0.1600887,0.470205939,Male,Master's Degree,Asian,No,Mid Level
E03816,TechCorp,HR,30,22,5,78963.90838,24792.91,2,0,0.611066015,Male,PhD,Hispanic or Latino,No,Senior
E03817,TechCorp,Sales,49,48,1,70993.27317,15286.02621,3,0,0.334546044,Transgender,Associate Degree,Other,No,Executive
E03818,FinServe,Customer Support,30,25,5,113054.2275,19768.0188,3,0.742575215,0.115981831,Transgender,High School,Hispanic or Latino,No,Executive
E03819,RetailHub,Sales,34,30,4,87160.72342,16178.02576,4,0.615256316,0,Non Binary,Master's Degree,Hispanic or Latino,No,Senior
E03820,EduSoft,Finance,38,30,7,65828.25082,19049.9485,2,0.262658708,0.326066918,Female,Master's Degree,Black or African American,Yes,Senior
E03821,RetailHub,Sales,33,25,7,59970.09903,18816.84723,1,0,0.854035561,Non Binary,PhD,Asian,No,Senior
E03822,EduSoft,Engineering,33,31,2,50883.25106,22295.04751,2,0.140015341,0.477755319,Transgender,Associate Degree,Asian,No,Mid Level
E03823,FinServe,Sales,41,34,7,70305.7071,16645.7338,1,0,0.811779393,Non Binary,High School,White,No,Executive
E03824,TechCorp,Marketing,49,48,4,90458.58175,9974.197419,4,0.422305449,0.942767411,Female,PhD,Hispanic or Latino,No,Executive
E03825,TechCorp,Engineering,35,30,5,60818.24617,18168.74647,4,0.250978728,0.879876917,Female,Associate Degree,Other,No,Mid Level
E03826,RetailHub,Customer Support,38,28,9,74277.8355,19124.49639,2,0.340213589,0.943495621,Male,High School,Black or African American,No,Entry Level
E03827,TechCorp,HR,48,41,6,83312.9125,20748.3312,1,0.074094257,0.721485175,Female,High School,Asian,Yes,Entry Level
E03828,FinServe,HR,40,38,2,68728.46262,19835.44493,2,0,0.332124258,Female,Bachelor's Degree,White,Yes,Entry Level
E03829,RetailHub,Finance,48,45,2,72332.80504,22347.32387,3,0,0.921598026,Female,High School,Other,No,Senior
E03830,EduSoft,Finance,38,35,2,116408.7831,20451.78327,2,0.567584982,0,Female,Associate Degree,Hispanic or Latino,No,Entry Level
E03831,TechCorp,Marketing,40,36,5,114486.7933,23069.2811,1,0.728333633,0,Male,PhD,Other,No,Mid Level
E03832,HealthInc,Customer Support,43,44,1,69044.99859,19517.41624,4,0.020774212,0.273118749,Male,PhD,Asian,No,Executive
E03833,TechCorp,HR,30,29,2,60765.7523,22660.16512,1,0.063793011,0,Female,Bachelor's Degree,Black or African American,No,Senior
E03834,EduSoft,HR,34,27,7,115537.6211,24792.91,1,0.872601059,0.146657613,Transgender,Associate Degree,Hispanic or Latino,No,Senior
E03835,RetailHub,HR,31,22,9,64774.51087,22722.57543,1,0.049578889,1,Male,High School,Black or African American,No,Executive
E03836,EduSoft,HR,44,40,4,119992.1456,22171.75003,1,0.506018908,0,Non Binary,Bachelor's Degree,Prefer not to say,Yes,Executive
E03837,HealthInc,Sales,30,24,6,86479.59162,24792.91,2,0.634524602,0,Female,Master's Degree,Other,No,Entry Level
E03838,FinServe,Customer Support,38,33,5,53727.64317,23944.26045,1,0,0.184820865,Transgender,Associate Degree,Other,No,Mid Level
E03839,TechCorp,Engineering,39,32,7,92509.63042,24792.91,1,0.541265916,0.407067383,Non Binary,Bachelor's Degree,White,No,Entry Level
E03840,RetailHub,Engineering,39,36,2,44850.14571,23010.99527,2,0,0.439158092,Male,PhD,Hispanic or Latino,No,Executive
E03841,FinServe,Marketing,39,34,5,133863.9315,11857.82376,4,1,0,Non Binary,Bachelor's Degree,Other,No,Mid Level
E03842,EduSoft,Sales,31,26,5,62107.00273,16423.70887,4,0.297345469,0.335937474,Male,Master's Degree,Asian,No,Entry Level
E03843,RetailHub,HR,35,28,7,78953.2608,21532.05633,2,0.165854574,0.833366986,Transgender,Associate Degree,Prefer not to say,No,Senior
E03844,FinServe,HR,43,41,2,132824.3723,24792.91,1,0.59799283,0,Male,Bachelor's Degree,Asian,No,Senior
E03845,RetailHub,Finance,39,39,1,85881.32904,24792.91,1,0,0.552397149,Male,High School,Black or African American,No,Mid Level
E03846,HealthInc,Finance,43,39,4,130258.1764,17405.89401,3,0.7763767,0.286612808,Transgender,Associate Degree,Prefer not to say,Yes,Executive
E03847,HealthInc,Marketing,35,34,1,40000,19042.47757,3,0,1,Non Binary,Bachelor's Degree,Prefer not to say,No,Senior
E03848,TechCorp,HR,31,25,6,102527.0941,24792.91,1,0.574099926,0.343519679,Female,Bachelor's Degree,Asian,No,Executive
E03849,TechCorp,Marketing,39,36,3,88997.89131,19184.22239,1,0.340583611,0,Male,Associate Degree,Other,No,Mid Level
E03850,HealthInc,Sales,30,22,9,124845.6498,18494.79271,2,1,0.214345595,Male,PhD,Asian,No,Senior
E03851,RetailHub,Engineering,46,42,4,71903.235,17913.45136,2,0,0.518513421,Male,High School,Hispanic or Latino,No,Entry Level
E03852,HealthInc,HR,30,22,9,88317.30194,15696.95489,2,1,0.042679894,Non Binary,Associate Degree,Black or African American,No,Senior
E03853,TechCorp,Customer Support,46,47,1,82036.6987,14186.34036,4,0.290781955,0.534621812,Transgender,High School,Prefer not to say,No,Entry Level
E03854,HealthInc,Sales,30,31,1,91757.61273,18249.29608,2,0.239535746,0.00904168,Non Binary,High School,Hispanic or Latino,No,Executive
E03855,HealthInc,HR,37,34,3,70179.70587,11456.92997,4,0.159514016,0.005472846,Non Binary,Associate Degree,Other,No,Entry Level
E03856,RetailHub,Customer Support,30,22,9,130697.7384,17020.15349,2,1,0.147500818,Transgender,Bachelor's Degree,Other,No,Executive
E03857,FinServe,Finance,37,37,1,102251.6977,11140.07181,5,1,0,Female,PhD,Asian,No,Entry Level
E03858,TechCorp,Marketing,49,48,1,64577.804,24792.91,1,0,0.075387931,Male,High School,White,No,Mid Level
E03859,RetailHub,Finance,30,22,6,40000,11958.91349,5,0.284096831,0.82677581,Male,High School,Prefer not to say,No,Mid Level
E03860,HealthInc,Engineering,36,34,2,118648.4941,16328.09701,4,1,0,Male,Bachelor's Degree,Prefer not to say,No,Executive
E03861,HealthInc,Finance,47,48,1,78979.526,14457.40736,4,0.33010591,0.114674228,Transgender,Associate Degree,White,No,Entry Level
E03862,FinServe,HR,30,22,9,74360.04343,15319.2583,3,0.901187357,0.636678589,Transgender,PhD,Other,No,Entry Level
E03863,TechCorp,Customer Support,48,46,2,96196.32891,24792.91,1,0,0.627801785,Transgender,High School,Other,No,Entry Level
E03864,TechCorp,Finance,33,27,5,100619.1233,20889.31978,1,0.776158863,0.069177112,Female,High School,Prefer not to say,No,Entry Level
E03865,EduSoft,HR,49,48,4,147313.05,18881.42883,1,1,0,Female,Associate Degree,Black or African American,No,Mid Level
E03866,TechCorp,Engineering,36,32,4,53261.65268,12920.71909,5,0,1,Non Binary,Bachelor's Degree,Prefer not to say,No,Executive
E03867,FinServe,Customer Support,30,25,4,84913.28287,21823.16678,3,0.365817079,0.084878067,Transgender,Master's Degree,Other,No,Entry Level
E03868,EduSoft,Finance,31,29,2,93941.99319,14039.66732,5,0.584231845,0.113609988,Female,Bachelor's Degree,Other,Yes,Senior
E03869,EduSoft,Marketing,33,31,1,67574.5006,17670.91025,3,0.327522066,0.009621703,Female,High School,Black or African American,Yes,Entry Level
E03870,HealthInc,Marketing,35,29,6,96999.80155,9000,5,1,0,Female,High School,Hispanic or Latino,No,Senior
E03871,HealthInc,Customer Support,45,41,4,110194.83,24792.91,1,0.79353935,0,Non Binary,PhD,Hispanic or Latino,No,Mid Level
E03872,TechCorp,Marketing,30,22,8,79957.4268,12172.98488,5,0.530426426,0.470396153,Male,Bachelor's Degree,Black or African American,Yes,Mid Level
E03873,EduSoft,Finance,41,31,9,40000,18758.9056,1,0,0.971174772,Female,Master's Degree,Black or African American,No,Mid Level
E03874,HealthInc,Finance,32,27,4,91124.80668,24679.29492,2,0.133390167,0.733860534,Transgender,PhD,Hispanic or Latino,Yes,Entry Level
E03875,FinServe,Customer Support,39,39,1,93756.81141,14808.16333,3,0.353354872,0.147928139,Female,Master's Degree,Hispanic or Latino,No,Mid Level
E03876,HealthInc,Finance,42,41,1,92475.45314,14018.45825,5,0.604568207,0,Transgender,PhD,Hispanic or Latino,Yes,Entry Level
E03877,HealthInc,HR,34,29,5,109215.7486,16409.3882,3,0.839063848,0,Transgender,Bachelor's Degree,Hispanic or Latino,No,Executive
E03878,EduSoft,Engineering,35,31,4,81100.75957,24792.91,1,0.301824213,0.314115262,Non Binary,High School,Prefer not to say,No,Mid Level
E03879,EduSoft,Marketing,34,31,2,83840.3935,17922.38063,3,0.126649749,0.510124064,Non Binary,Master's Degree,Prefer not to say,No,Senior
E03880,RetailHub,HR,30,22,9,73708.73728,17599.7681,3,0.448882842,0.691762902,Non Binary,Bachelor's Degree,Asian,No,Senior
E03881,FinServe,Customer Support,41,31,9,122025.7157,16931.73889,2,0.891468289,0.397282559,Non Binary,Master's Degree,Black or African American,No,Senior
E03882,EduSoft,Marketing,49,47,4,78168.23552,16557.37066,2,0.069534554,0.265570398,Male,Bachelor's Degree,White,No,Executive
E03883,TechCorp,HR,44,41,3,78021.62082,15573.46948,2,0.169034531,0.474072873,Non Binary,PhD,Asian,Yes,Entry Level
E03884,FinServe,Finance,39,39,1,115567.3475,22712.05283,2,0.435946804,0.116104473,Female,Bachelor's Degree,White,No,Entry Level
E03885,FinServe,Customer Support,44,38,5,142262.9652,9763.349779,4,1,0.492172998,Non Binary,PhD,White,No,Entry Level
E03886,EduSoft,Customer Support,35,33,2,114459.5207,14759.01449,4,0.979789422,0,Male,High School,Other,No,Entry Level
E03887,FinServe,Marketing,49,46,2,95209.90682,23095.37847,1,0,0.498415571,Female,PhD,Black or African American,Yes,Executive
E03888,EduSoft,Finance,35,32,4,124601.5818,11247.0174,5,1,0,Non Binary,Associate Degree,Prefer not to say,No,Executive
E03889,HealthInc,Marketing,44,35,9,133702.9058,17344.93149,2,0.950545413,0,Non Binary,High School,Asian,No,Executive
E03890,RetailHub,Sales,47,46,1,90978.49862,16626.68124,3,0.306637341,0,Transgender,Bachelor's Degree,Black or African American,No,Mid Level
E03891,HealthInc,HR,43,40,2,101583.0326,24792.91,1,0,0.866228965,Non Binary,Bachelor's Degree,Hispanic or Latino,Yes,Entry Level
E03892,EduSoft,Sales,36,28,7,153000,15608.37154,4,1,0.302276576,Non Binary,Associate Degree,Black or African American,No,Entry Level
E03893,EduSoft,HR,39,34,5,69405.9913,17369.66232,2,0,0.994671664,Female,Bachelor's Degree,White,No,Mid Level
E03894,HealthInc,Engineering,38,33,6,50938.3581,19760.50753,2,0,0.911454015,Transgender,High School,Prefer not to say,Yes,Mid Level
E03895,TechCorp,Customer Support,41,39,3,99056.80806,11437.32411,3,0.605428316,0,Transgender,High School,Hispanic or Latino,No,Senior
E03896,TechCorp,Marketing,30,24,6,61992.75127,14793.50074,4,0.427271431,0.64193219,Transgender,PhD,Black or African American,Yes,Senior
E03897,TechCorp,Engineering,42,41,1,127653.5034,19362.34969,3,0.623143982,0.396800758,Transgender,Master's Degree,Black or African American,Yes,Entry Level
E03898,EduSoft,Engineering,33,27,6,40000,19729.42126,2,0,0.459713671,Male,Bachelor's Degree,Prefer not to say,No,Entry Level
E03899,FinServe,Customer Support,33,24,8,108681.4611,24792.91,1,0.326100553,0.678429008,Female,Associate Degree,White,No,Entry Level
E03900,EduSoft,Customer Support,42,36,6,112529.7735,15257.72565,3,0.700336887,0.717663814,Male,High School,Hispanic or Latino,No,Mid Level
E03901,FinServe,HR,42,38,4,99050.49514,24161.67632,2,0.589034439,0,Non Binary,High School,White,No,Senior
E03902,HealthInc,Sales,49,48,3,85746.78923,9454.504578,4,0.479142597,0.374685052,Male,High School,Prefer not to say,No,Executive
E03903,RetailHub,Finance,40,33,6,54260.92097,16989.98867,2,0,0.484636894,Male,Master's Degree,Black or African American,No,Mid Level
E03904,FinServe,HR,40,39,1,58205.33417,13966.41495,2,0,0.343542607,Female,Master's Degree,Asian,Yes,Mid Level
E03905,TechCorp,Finance,46,42,3,153000,23731.61277,1,1,0,Transgender,Bachelor's Degree,Asian,No,Entry Level
E03906,EduSoft,Engineering,41,38,3,123632.8856,18193.97919,2,0.867230105,0,Non Binary,Associate Degree,Other,No,Mid Level
E03907,HealthInc,Finance,49,41,8,138798.5051,16629.22106,2,1,0,Transgender,Master's Degree,Asian,No,Senior
E03908,TechCorp,Sales,40,38,3,70147.12516,11604.77013,3,0.082128134,0,Non Binary,PhD,Prefer not to say,No,Senior
E03909,HealthInc,HR,49,48,1,63857.22673,23979.58372,1,0,0,Female,Master's Degree,Prefer not to say,No,Executive
E03910,RetailHub,Customer Support,46,40,6,64509.6836,22138.38116,2,0.192918744,0.345080254,Transgender,High School,Prefer not to say,Yes,Mid Level
E03911,EduSoft,Sales,40,37,3,95857.8914,22796.12785,1,0.606247026,0,Male,Associate Degree,Hispanic or Latino,Yes,Mid Level
E03912,EduSoft,Sales,33,23,9,85125.12764,14860.05808,3,0.524532359,1,Non Binary,Bachelor's Degree,Other,Yes,Entry Level
E03913,RetailHub,HR,34,31,2,134337.4074,13866.6595,5,0.886310037,0.481081292,Female,Master's Degree,Hispanic or Latino,No,Entry Level
E03914,EduSoft,Customer Support,30,22,7,81385.806,22479.27774,3,0.527785671,0.353559851,Male,High School,Asian,Yes,Mid Level
E03915,FinServe,Sales,42,42,1,96906.72954,20887.04,2,0,0.003424051,Transgender,PhD,Asian,No,Entry Level
E03916,HealthInc,Customer Support,37,33,4,97465.00047,18384.53503,2,0.836967206,0,Female,PhD,Black or African American,No,Entry Level
E03917,TechCorp,Marketing,42,39,4,45064.31705,12616.23126,4,0,1,Non Binary,Bachelor's Degree,Hispanic or Latino,No,Entry Level
E03918,RetailHub,Marketing,39,38,1,87794.53639,21007.52325,3,0,0.199816959,Female,Bachelor's Degree,White,No,Senior
E03919,FinServe,Marketing,49,48,3,104805.4199,12463.91545,2,0.554007771,0,Female,Master's Degree,Black or African American,No,Senior
E03920,TechCorp,Finance,37,33,4,94949.52953,16395.29208,3,0.313804469,0.249688665,Non Binary,Bachelor's Degree,Hispanic or Latino,No,Entry Level
E03921,TechCorp,Sales,44,37,6,86539.81955,13717.00103,4,0.188510378,0.275610095,Female,High School,Prefer not to say,No,Executive
E03922,RetailHub,HR,40,34,6,58091.69971,24792.91,1,0,1,Transgender,High School,Other,Yes,Executive
E03923,FinServe,HR,35,27,8,81768.68227,24155.79615,1,0.187099994,0.22196513,Male,High School,Hispanic or Latino,Yes,Mid Level
E03924,TechCorp,Finance,31,30,1,81736.54355,17171.77908,4,0.299959508,0.225163647,Non Binary,Master's Degree,Other,No,Senior
E03925,TechCorp,HR,30,22,3,84060.46654,24792.91,1,0.304620543,0.324200222,Transgender,Master's Degree,Other,No,Mid Level
E03926,FinServe,Marketing,36,29,7,108415.1481,22197.3013,2,0.261373354,0.666337971,Non Binary,Bachelor's Degree,Asian,No,Entry Level
E03927,EduSoft,Sales,32,22,9,68534.72969,24792.91,1,0,0.780867855,Male,Master's Degree,White,Yes,Senior
E03928,TechCorp,HR,34,32,2,43948.60147,18075.89293,2,0,0.551088555,Transgender,High School,Hispanic or Latino,No,Executive
E03929,HealthInc,HR,41,42,1,83749.55053,24792.91,1,0.303481828,0,Female,Associate Degree,White,No,Entry Level
E03930,FinServe,Engineering,44,42,2,100187.983,12206.97531,4,0.454130165,0.325681894,Non Binary,High School,Other,No,Senior
E03931,TechCorp,Engineering,39,31,9,41181.85035,24792.91,1,0,0.842888859,Non Binary,Associate Degree,Asian,No,Senior
E03932,RetailHub,Engineering,38,34,4,50001.488,24792.91,1,0.001781227,0.032532364,Non Binary,Bachelor's Degree,White,Yes,Entry Level
E03933,HealthInc,Sales,30,22,4,73604.61113,24792.91,3,0.245021333,0.395464695,Female,PhD,Black or African American,No,Executive
E03934,TechCorp,Marketing,36,29,7,109231.1145,15474.45979,1,0.395292198,0.67935722,Non Binary,Master's Degree,Other,Yes,Mid Level
E03935,HealthInc,Customer Support,41,33,8,111157.633,17311.60947,3,0.853345194,0.056915326,Male,Master's Degree,Black or African American,No,Entry Level
E03936,HealthInc,Marketing,30,22,9,71618.11241,22279.5971,1,0.306626118,0.323451731,Male,High School,Prefer not to say,No,Entry Level
E03937,EduSoft,Marketing,49,48,4,75625.04394,19410.77901,2,0,1,Male,High School,White,No,Senior
E03938,HealthInc,Sales,35,28,7,90086.88596,19516.35174,3,0.696539313,0.791714883,Transgender,Associate Degree,White,No,Entry Level
E03939,EduSoft,Sales,40,36,4,80443.42067,18429.92034,2,0.205683139,0.287612684,Non Binary,Master's Degree,White,Yes,Senior
E03940,FinServe,Engineering,36,29,6,109120.9734,19299.98546,2,0.874827574,0,Transgender,Bachelor's Degree,Prefer not to say,Yes,Mid Level
E03941,EduSoft,HR,38,35,3,82667.93277,15693.21128,3,0.149899302,0.159527703,Transgender,High School,Hispanic or Latino,No,Senior
E03942,RetailHub,Finance,30,25,2,71389.51006,23643.93456,3,0,0.337402172,Female,Master's Degree,Other,No,Mid Level
E03943,TechCorp,Finance,30,22,5,74235.20905,24792.91,2,0.265052467,0.282312405,Non Binary,PhD,Other,No,Senior
E03944,FinServe,Customer Support,47,48,1,95069.05562,22852.77402,4,0,0.178986494,Transgender,Associate Degree,Other,Yes,Senior
E03945,FinServe,HR,36,35,1,85068.40594,14148.15712,4,0.551084052,0.498219595,Non Binary,High School,Hispanic or Latino,No,Mid Level
E03946,RetailHub,Customer Support,30,22,7,94616.78495,17338.67626,3,1,0,Male,High School,White,Yes,Executive
E03947,EduSoft,Engineering,30,28,2,73163.25322,21669.45747,3,0.493328115,0,Female,Bachelor's Degree,White,No,Entry Level
E03948,TechCorp,Customer Support,40,38,2,64576.99212,9000,5,0.11413212,0.022253841,Transgender,High School,Prefer not to say,No,Senior
E03949,EduSoft,HR,32,27,5,83557.9873,12570.65969,4,0.541571083,0,Non Binary,Master's Degree,Black or African American,No,Executive
E03950,HealthInc,HR,31,25,5,57953.15966,17089.94117,5,0.358778003,0.966636062,Transgender,Master's Degree,Hispanic or Latino,Yes,Senior
E03951,EduSoft,Finance,30,22,9,98495.7103,20477.0778,2,0.883974836,0.617784906,Non Binary,Master's Degree,Asian,No,Executive
E03952,FinServe,Engineering,44,40,4,123628.5914,18346.42898,1,0.878231591,0,Transgender,PhD,Hispanic or Latino,Yes,Senior
E03953,TechCorp,Sales,48,48,1,76485.18898,13149.43568,3,0,0.134532602,Female,PhD,Prefer not to say,Yes,Mid Level
E03954,EduSoft,Customer Support,30,22,7,91745.84579,13065.78465,4,0.911614764,0.101422382,Transgender,High School,Black or African American,No,Senior
E03955,TechCorp,Finance,39,34,5,60294.56189,19666.88441,2,0,0.843285718,Non Binary,PhD,Black or African American,No,Senior
E03956,TechCorp,Customer Support,36,27,9,78983.12676,24792.91,2,0.181778279,0.844669547,Male,PhD,Black or African American,Yes,Executive
E03957,HealthInc,Customer Support,30,22,8,82984.33243,17504.48747,2,0.269381271,0.695874815,Male,Bachelor's Degree,White,No,Senior
E03958,HealthInc,Sales,30,25,4,40000,20836.53222,3,0,1,Non Binary,PhD,Asian,No,Mid Level
E03959,FinServe,Engineering,35,34,1,40000,15114.38613,4,0.081658039,0.123692388,Female,Associate Degree,Black or African American,No,Executive
E03960,RetailHub,HR,43,41,2,98434.69769,21479.70819,2,0.183937798,1,Female,Associate Degree,Other,No,Senior
E03961,TechCorp,Marketing,40,36,4,52928.2641,24792.91,1,0,0.342035205,Transgender,Associate Degree,White,No,Entry Level
E03962,RetailHub,Customer Support,30,23,7,135808.8584,19132.02446,1,1,0,Male,High School,Asian,No,Executive
